_id,cjv,cnr,efc,fber,fwhm_avg,fwhm_x,fwhm_y,fwhm_z,icvs_csf,icvs_gm,icvs_wm,inu_med,inu_range,qi_1,qi_2,rpve_csf,rpve_gm,rpve_wm,size_x,size_y,size_z,snr_csf,snr_gm,snr_total,snr_wm,snrd_csf,snrd_gm,snrd_total,snrd_wm,spacing_x,spacing_y,spacing_z,summary_bg_k,summary_bg_mad,summary_bg_mean,summary_bg_median,summary_bg_n,summary_bg_p05,summary_bg_p95,summary_bg_stdv,summary_csf_k,summary_csf_mad,summary_csf_mean,summary_csf_median,summary_csf_n,summary_csf_p05,summary_csf_p95,summary_csf_stdv,summary_gm_k,summary_gm_mad,summary_gm_mean,summary_gm_median,summary_gm_n,summary_gm_p05,summary_gm_p95,summary_gm_stdv,summary_wm_k,summary_wm_mad,summary_wm_mean,summary_wm_median,summary_wm_n,summary_wm_p05,summary_wm_p95,summary_wm_stdv,tpm_overlap_csf,tpm_overlap_gm,tpm_overlap_wm,wm2max,_updated,_created,_etag,bids_meta.ConversionSoftware,bids_meta.ConversionSoftwareVersion,bids_meta.DeviceSerialNumber,bids_meta.EchoTime,bids_meta.EchoTrainLength,bids_meta.FlipAngle,bids_meta.ImageType,bids_meta.MRAcquisitionType,bids_meta.MagneticFieldStrength,bids_meta.Manufacturer,bids_meta.ManufacturersModelName,bids_meta.PatientPosition,bids_meta.PixelBandwidth,bids_meta.ProtocolName,bids_meta.RepetitionTime,bids_meta.ScanOptions,bids_meta.ScanningSequence,bids_meta.SequenceVariant,bids_meta.SoftwareVersions,bids_meta.modality,bids_meta.subject_id,bids_meta.session_id,provenance.version,provenance.md5sum,provenance.software,provenance.settings.testing,_links.self.title,_links.self.href,bids_meta.ParallelReductionFactorInPlane,bids_meta.PartialFourier,bids_meta.PulseSequenceDetails,bids_meta.ReceiveCoilName,bids_meta.SequenceName,bids_meta.EffectiveEchoSpacing,bids_meta.InstitutionName,bids_meta.acq_id,bids_meta.run_id,bids_meta.InstitutionAddress,bids_meta.PhaseEncodingDirection,bids_meta.TotalReadoutTime
5c6fd7db859bfe003d52448a,0.702361147,1.77170427,0.619133278,6024.222168,2.696875003,3.265173474,3.401710597,1.423740939,0.294500099,0.629067785,0.076432116,1.123711824,0.262506813,0,0.000400999,10.60262271,6.57369141,47.56150386,256,256,45,5.192575231,11.21542445,6.658489559,3.567468996,109.904576,59.24113747,69.04623135,37.99298057,0.859399974,0.859399974,3.00003314,3677.509958,20.23518372,27.4815464,15.80975914,563117,0,87.95339508,49.00397491,0.076547799,719.8566284,3441.011963,3394.620361,134147,2503.637622,4489.43623,653.7426147,-0.433849141,175.8025665,1832.843872,1829.779785,301436,1570.906189,2101.638245,163.1482391,2.126101917,285.151001,1168.760498,1173.488403,33219,651.4203796,1682.342346,328.9364929,0.130082116,0.388200045,0.049705386,0.228794632,"Fri, 22 Feb 2019 11:07:07 GMT","Fri, 22 Feb 2019 11:07:07 GMT",b91864d612304176ffb6a6a8a65a59a1e16bd6e8,dcm2niix,v1.0.20180622 (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0,000000000000CAMH,0.08864,12,125,"['ORIGINAL', 'PRIMARY', 'OTHER']",2D,3,GE,DISCOVERY_MR750,HFS,150,OblAx_T2DEfseXL,2.5,FAST_GEMS_EDR_GEMS_ACC_GEMS,SE,SK,24_LX_MR_Software_release:DV24.0_R02_1607.b,T2w,f673e6f480063a8a22fcc1e72f5658f46bfd0e5929ab898a25a79404055e5e9b,a953f09a1b6b6725b81956e9ad0b1eb49e3ad40004c04307ef8af6246a054116,0.14.2,e5ef36be953a501495568721533fe53b,mriqc,FALSE,T2w,T2w/5c6fd7db859bfe003d52448a,,,,,,0.000342,CAMH,CMH,1,,,
5c6fd82a859bfe003d52448d,0.803253572,1.542061163,0.602660743,2784.904297,2.968101081,3.45012786,3.720409699,1.733765685,0.302140982,0.072210484,0.625648534,1.062855124,0.278417721,0,0.000404203,10.97083037,51.20396078,6.715091557,256,256,45,5.847992084,2.674602652,6.140492336,9.898882273,98.14254639,26.58066168,56.06780571,43.48020906,0.859400034,0.859399974,3.000088215,606.2679159,15.44801426,22.39759445,12.221035,716773,0,71.27443848,33.70740509,-0.40892993,462.8354187,2286.398682,2314.186035,153551,1635.47998,2849.970825,395.7218933,1.395887397,212.5964661,645.1456299,626.7678833,32003,316.2169312,1090.410767,234.3368988,-0.090318017,107.4910126,1032.321655,1025.256592,327450,874.4012451,1211.698077,103.5728073,0.166104913,0.061644293,0.446942121,0.331067047,"Fri, 22 Feb 2019 11:08:26 GMT","Fri, 22 Feb 2019 11:08:26 GMT",ba437ee8b52e829d1e9821ce7ca5dd0aa9eb5a48,dcm2niix,v1.0.20180622 (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0,000000000000CAMH,0.088768,12,125,"['ORIGINAL', 'PRIMARY', 'OTHER']",2D,3,GE,DISCOVERY_MR750,HFS,150,OblAx_T2DEfseXL,2.5,FAST_GEMS_SAT_GEMS_EDR_GEMS_ACC_GEMS_FS,SE,SK,24_LX_MR_Software_release:DV24.0_R02_1607.b,T2w,39e0f98cf660aa21186f4e3f480626b1dcffbf723fce5147cc0db35580b68ddf,a953f09a1b6b6725b81956e9ad0b1eb49e3ad40004c04307ef8af6246a054116,0.14.2,03321bdb27253efb81c7454dd435d67c,mriqc,FALSE,T2w,T2w/5c6fd82a859bfe003d52448d,,,,,,0.000342,CAMH,CMH,1,,,
5c6fd847859bfe003781151c,0.797624849,1.594526706,0.62570252,1469.427368,2.987655288,3.407935871,3.814382241,1.740647752,0.315414697,0.613713662,0.070871641,1.293329716,0.363317162,0,0.001205993,10.55828842,6.764645408,50.34284136,256,256,45,5.702826319,8.883561593,5.747443305,2.655942002,83.89682729,37.77928545,48.05303419,22.48298984,0.859399974,0.859399974,2.99992919,3250.341485,33.15830231,47.27882385,27.80537415,477674,0,150.4691277,76.48061371,-0.244899185,875.4024048,4253.475586,4246.255371,156965,3083.566064,5381.804492,744.5855103,-0.511695994,233.7684784,1920.819336,1912.116333,315119,1582.838782,2282.169653,215.241745,1.259390873,383.7436829,1157.622192,1137.927612,30773,539.0860107,1971.385742,428.4389954,0.175007567,0.364885539,0.042666472,0.186330721,"Fri, 22 Feb 2019 11:08:55 GMT","Fri, 22 Feb 2019 11:08:55 GMT",c59f4d43b0b99f16762493c4fe545d0eae353a72,dcm2niix,v1.0.20180622 (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0,000000000000CAMH,0.088768,12,125,"['ORIGINAL', 'PRIMARY', 'OTHER']",2D,3,GE,DISCOVERY_MR750,HFS,150,OblAx_T2DEfseXL,2.5,FAST_GEMS_SAT_GEMS_EDR_GEMS_ACC_GEMS_FS,SE,SK,24_LX_MR_Software_release:DV24.0_R01_1344.a,T2w,c11abcb2314a8f2a8fc5e1c0418b0a05abe04d02238894983673c5135728a516,938db8c9f82c8cb58d3f3ef4fd250036a48d26a712753d2fde5abd03a85cabf4,0.14.2,0b8cf80eff02ca35f31b5fa950c8a2b7,mriqc,FALSE,T2w,T2w/5c6fd847859bfe003781151c,,,,,,0.000342,CAMH,CMH,1,,,
5c6fd877859bfe003d524490,0.657181254,2.143616349,0.580004684,3057.279541,3.420059451,3.974365955,4.217989128,2.067823269,0.261404502,0.636839074,0.101756424,0.95563978,0.249085891,0.000189027,0.001708566,12.48516867,6.835544709,37.40110625,256,256,45,5.99833806,10.61215939,6.698756286,3.485771404,110.3998904,48.55037679,62.43336161,28.34981762,0.859399974,0.859400034,2.999908209,948.2694889,23.61388779,35.11711502,18.90719986,671736,0,121.0300102,47.3984108,-0.121502444,729.5997314,3875.733154,3979.279297,118234,2754.993726,4766.540601,663.394165,-0.332385634,173.4539642,1759.673218,1749.96106,299231,1504.781616,2043.5979,164.9012299,1.057824872,305.0486755,1029.419922,1021.847412,46481,604.2781982,1485.827637,293.144989,0.15339081,0.388629049,0.085201338,0.193904645,"Fri, 22 Feb 2019 11:09:43 GMT","Fri, 22 Feb 2019 11:09:43 GMT",d15ab974c07301861a2f32ad941e65b38daa5e37,dcm2niix,v1.0.20180622 (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0,000000000000CAMH,0.088768,12,125,"['ORIGINAL', 'PRIMARY', 'OTHER']",2D,3,GE,DISCOVERY_MR750,HFS,150,OblAx_T2DEfseXL,2.5,FAST_GEMS_SAT_GEMS_EDR_GEMS_ACC_GEMS_FS,SE,SK,24_LX_MR_Software_release:DV24.0_R02_1607.b,T2w,0bc5bdf89e1a7fd38a631ea3d684d83078df05e90f4e5dbb9d2f7c3450f5cea7,a953f09a1b6b6725b81956e9ad0b1eb49e3ad40004c04307ef8af6246a054116,0.14.2,ebea2d4282b38319c7c5afe2eb042d72,mriqc,FALSE,T2w,T2w/5c6fd877859bfe003d524490,,,,,,0.000342,CAMH,CMH,1,,,
5c6fd89b859bfe003d524491,0.646712427,2.010211606,0.603469709,1676.839111,2.771033285,3.270910035,3.432685697,1.609504122,0.286310772,0.050051198,0.66363803,1.162590027,0.284541988,0,0.000670927,12.09257453,82.32077424,7.04778747,256,256,45,4.202402442,2.604543995,5.59945013,9.991403952,70.46599624,18.35177373,41.11066305,34.51421917,0.859399974,0.859399974,2.999911547,5406.781366,19.53536224,26.18736839,15.5273304,508389,0,80.957724,52.22226715,0.342818853,519.2032471,2138.850586,2101.209473,118141,1444.97998,2946.052979,499.9998474,2.016509109,201.0292511,556.5537109,547.227356,19715,241.5315247,905.2284607,210.0995331,-0.442020787,110.6501007,1030.62854,1029.171631,292664,864.1064362,1200.366864,103.0055313,0.158289492,0.039809797,0.442680448,0.303798487,"Fri, 22 Feb 2019 11:10:19 GMT","Fri, 22 Feb 2019 11:10:19 GMT",dc91d6b4db734ffad0e773313d47439c13fbcbb3,dcm2niix,v1.0.20180622 (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0,000000000000CAMH,0.088768,12,125,"['ORIGINAL', 'PRIMARY', 'OTHER']",2D,3,GE,DISCOVERY_MR750,HFS,150,OblAx_T2DEfseXL,2.5,FAST_GEMS_SAT_GEMS_EDR_GEMS_ACC_GEMS_FS,SE,SK,24_LX_MR_Software_release:DV24.0_R02_1607.b,T2w,f673e6f480063a8a22fcc1e72f5658f46bfd0e5929ab898a25a79404055e5e9b,938db8c9f82c8cb58d3f3ef4fd250036a48d26a712753d2fde5abd03a85cabf4,0.14.2,7d6927d0628d9e0b5033436f36ecc0a1,mriqc,FALSE,T2w,T2w/5c6fd89b859bfe003d524491,,,,,,0.000342,CAMH,CMH,1,,,
5c6fd8bd859bfe003781151f,0.931657824,1.171113291,0.551888534,2062.89209,2.74290616,3.211030825,3.419886069,1.597801587,0.301047891,0.082646732,0.616305376,1.22960937,0.36829288,0,0.000919781,12.05225993,47.10535308,7.5794251,256,256,45,4.78108662,2.702809304,5.873599117,10.13690143,96.26936902,29.84595997,56.68213711,43.93108235,0.859400034,0.859399974,2.999984503,6405.126331,15.20915985,20.93382263,13.24590397,650374,0,61.65327969,46.05847168,-0.322687132,522.7495117,2266.412598,2234.918213,135284,1558.601788,3025.551904,467.4481201,1.251634404,199.4077454,705.8046875,692.8816528,27689,335.8041992,1200.50144,256.3514709,-0.389073431,105.2348099,1026.167969,1019.871399,289429,870.4400024,1201.039771,100.6096039,0.181109965,0.073448621,0.458610117,0.297013096,"Fri, 22 Feb 2019 11:10:53 GMT","Fri, 22 Feb 2019 11:10:53 GMT",10ca28deeee2140cd59e86a5b354d207ed87e829,dcm2niix,v1.0.20180622 (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0,000000000000CAMH,0.088768,12,125,"['ORIGINAL', 'PRIMARY', 'OTHER']",2D,3,GE,DISCOVERY_MR750,HFS,150,OblAx_T2DEfseXL,2.5,FAST_GEMS_SAT_GEMS_EDR_GEMS_ACC_GEMS_FS,SE,SK,24_LX_MR_Software_release:DV24.0_R02_1607.b,T2w,0876bca93cef2b32330a7fa97eaa6e99bc42fef37c90797d3ce0e1e2e0b2fad7,a953f09a1b6b6725b81956e9ad0b1eb49e3ad40004c04307ef8af6246a054116,0.14.2,80a6ae2e317ec9a358aab183a05b955a,mriqc,FALSE,T2w,T2w/5c6fd8bd859bfe003781151f,,,,,,0.000342,CAMH,CMH,1,,,
5c6fd8f4859bfe0037811522,1.190984873,0.86648739,0.592792308,1635.149902,3.063185599,3.567651957,3.82663471,1.79527013,0.2696163,0.075039004,0.655344695,1.125300646,0.356995466,0,0.00060466,12.61386962,48.52199309,6.866045466,256,256,45,4.877911314,2.232290798,5.626520616,9.769359735,71.01445597,21.78150093,41.21012766,30.83442609,0.859399974,0.859400034,2.999983072,5920.457763,21.94163704,29.81466484,18.14767456,725120,0,89.46427574,66.91005707,-0.4553956,595.3314209,2366.514648,2378.395508,128092,1587.223517,3058.381262,487.5829163,0.503749173,249.6880493,769.0262451,729.4996948,25438,307.3347549,1454.409302,326.7877808,-0.359422287,111.4161072,1040.882813,1032.697632,326846,880.893219,1226.08429,105.7076492,0.204852715,0.073529132,0.464760005,0.313416726,"Fri, 22 Feb 2019 11:11:48 GMT","Fri, 22 Feb 2019 11:11:48 GMT",449233ec669d7efbf2e9836a6316727053598351,dcm2niix,v1.0.20180622 (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0,000000000000CAMH,0.088768,12,125,"['ORIGINAL', 'PRIMARY', 'OTHER']",2D,3,GE,DISCOVERY_MR750,HFS,150,OblAx_T2DEfseXL,2.5,FAST_GEMS_SAT_GEMS_EDR_GEMS_ACC_GEMS_FS,SE,SK,24_LX_MR_Software_release:DV24.0_R02_1607.b,T2w,a3abfca048701edca8a8c7a00c4463ba8d2535114abcd3de9e689eb9519e3920,a953f09a1b6b6725b81956e9ad0b1eb49e3ad40004c04307ef8af6246a054116,0.14.2,a6babc2c2e296025b7aff8b38c2d6be2,mriqc,FALSE,T2w,T2w/5c6fd8f4859bfe0037811522,,,,,,0.000342,CAMH,CMH,1,,,
5c6fd932859bfe003d524498,0.929086123,1.253851413,0.601045372,3282.008789,2.991250055,3.491447384,3.754258897,1.728043883,0.298866337,0.071916426,0.629217237,1.080234408,0.270476145,0,0.001039298,11.272448,50.84278547,6.824398715,256,256,45,5.827313687,2.540640752,6.176471541,10.16146018,103.3470554,29.28092773,59.21047895,45.00345368,0.859400034,0.859399974,2.999999046,5799.909015,14.92578602,21.94807434,11.80198193,730095,0,70.65402298,49.91508484,-0.35843563,470.6903687,2325.044922,2354.526611,149428,1655.498181,2902.488611,404.0487366,1.110339454,227.500946,683.9860229,667.0990601,29530,315.6108765,1189.744489,262.5667419,-0.341867744,105.2994156,1031.496704,1025.300903,326499,875.692926,1206.624951,100.9007874,0.167349502,0.070150837,0.448382556,0.324192024,"Fri, 22 Feb 2019 11:12:50 GMT","Fri, 22 Feb 2019 11:12:50 GMT",8ca58e6ff62e3c8d1fd71022b418b07201169a96,dcm2niix,v1.0.20180622 (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0,000000000000CAMH,0.088768,12,125,"['ORIGINAL', 'PRIMARY', 'OTHER']",2D,3,GE,DISCOVERY_MR750,HFS,150,OblAx_T2DEfseXL,2.5,FAST_GEMS_SAT_GEMS_EDR_GEMS_ACC_GEMS_FS,SE,SK,24_LX_MR_Software_release:DV24.0_R02_1607.b,T2w,39e0f98cf660aa21186f4e3f480626b1dcffbf723fce5147cc0db35580b68ddf,938db8c9f82c8cb58d3f3ef4fd250036a48d26a712753d2fde5abd03a85cabf4,0.14.2,c505f225b22838cf68a0fffa5531cd20,mriqc,FALSE,T2w,T2w/5c6fd932859bfe003d524498,,,,,,0.000342,CAMH,CMH,1,,,
5c6fd97f859bfe003d52449a,0.862350627,1.401780314,0.618567278,2482.214844,3.15814675,3.698115074,3.883534871,1.892790305,0.271475942,0.067359436,0.661164622,1.128752232,0.292358291,0,0.001008093,11.32586469,50.77429194,6.125589831,256,256,45,5.660424817,2.644693103,6.212823692,10.33335315,96.07485722,26.95865228,55.15886127,42.4430743,0.859399974,0.859400034,3.000099897,242.6673716,15.90929985,21.3086319,12.76444435,478753,0,69.03019562,27.10208893,-0.100526807,451.2934875,2273.569336,2333.077148,139293,1590.725635,2837.385107,412.1720276,1.455502821,218.3767395,659.7920532,654.6625977,28546,292.3123932,1109.592407,247.5338745,-0.416554463,105.8868866,1036.631836,1030.685547,355772,881.5446777,1208.056512,99.74343109,0.16152963,0.056755185,0.421870947,0.319718683,"Fri, 22 Feb 2019 11:14:07 GMT","Fri, 22 Feb 2019 11:14:07 GMT",90242af521b6d08299c22f14f49cf050d9621b50,dcm2niix,v1.0.20180622 (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0,000000000000CAMH,0.08864,12,125,"['ORIGINAL', 'PRIMARY', 'OTHER']",2D,3,GE,DISCOVERY_MR750,HFS,150,OblAx_T2DEfseXL,2.5,FAST_GEMS_SAT_GEMS_EDR_GEMS_ACC_GEMS_FS,SE,SK,24_LX_MR_Software_release:DV24.0_R02_1607.b,T2w,0bc5bdf89e1a7fd38a631ea3d684d83078df05e90f4e5dbb9d2f7c3450f5cea7,938db8c9f82c8cb58d3f3ef4fd250036a48d26a712753d2fde5abd03a85cabf4,0.14.2,6ff39e3d6f252721c208262996536882,mriqc,FALSE,T2w,T2w/5c6fd97f859bfe003d52449a,,,,,,0.000342,CAMH,CMH,1,,,
5c6fd9ae859bfe003d52449d,0.882868143,1.264372932,0.56434762,4331.537598,2.926440714,3.457167895,3.535129511,1.787024737,0.264451901,0.071566292,0.663981807,0.981877148,0.292299473,0,0.001171821,12.65788058,53.2230393,6.748894952,256,256,45,4.345724474,3.010462941,5.79731595,10.03576043,117.9462941,40.27531168,72.35791367,58.85213528,0.859399974,0.859399915,3.000020027,1047.268154,11.4891777,18.93765831,9.062955856,670847,0,67.79632263,27.75667953,-0.038740749,531.0337524,2114.019043,2068.43335,119144,1437.509167,2874.17749,475.9677429,2.174923703,179.7080536,709.678772,706.3112793,25683,363.3863312,1138.332703,234.6142578,-0.298221517,107.9155579,1036.812134,1032.094482,321972,875.7322998,1212.275116,102.8415222,0.197584599,0.059800789,0.440160066,0.334881198,"Fri, 22 Feb 2019 11:14:54 GMT","Fri, 22 Feb 2019 11:14:54 GMT",26cf2b743a6a5cc7062b4712fefbe0d459c2e9f8,dcm2niix,v1.0.20180622 (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0,000000000000CAMH,0.088768,12,125,"['ORIGINAL', 'PRIMARY', 'OTHER']",2D,3,GE,DISCOVERY_MR750,HFS,150,OblAx_T2DEfseXL,2.5,FAST_GEMS_SAT_GEMS_EDR_GEMS_ACC_GEMS_FS_FSA_GEMS,SE,SK,27_LX_MR_Software_release:DV26.0_R01_1725.a,T2w,d45813d56bd5ba74dd46d7ae943d04df077eb1a41ce2ada139db5a7d325eb888,a953f09a1b6b6725b81956e9ad0b1eb49e3ad40004c04307ef8af6246a054116,0.14.2,da95432a724901640dcb1049915d5fa2,mriqc,FALSE,T2w,T2w/5c6fd9ae859bfe003d52449d,,,,,,0.000342,CAMH,CMH,1,,,
5c6fd9c5859bfe003d52449f,0.812304881,1.379741712,0.593304235,3062.066895,3.110849566,3.655852776,3.852001778,1.824694144,0.296905575,0.619296726,0.083797698,1.144430161,0.264917469,3.38E-05,0.001781788,10.5981707,6.31539067,40.30496926,256,256,45,5.864298351,8.746009526,6.01455588,3.433359762,112.7875815,52.68924502,67.0361074,35.63149566,0.859400034,0.859399915,3.000163078,5111.940855,21.71843529,38.41765213,17.40271187,620734,0,139.7720863,98.62345886,-0.371420244,699.6988525,3725.025879,3739.022705,154783,2708.406372,4758.938379,637.5887451,-0.449940078,216.8467712,1757.113892,1746.701904,329208,1449.297974,2095.445044,199.7138519,1.465488806,242.4967651,1156.266968,1181.220215,35078,580.9868164,1782.562537,344.0371704,0.173903421,0.382576764,0.084484503,0.226692289,"Fri, 22 Feb 2019 11:15:17 GMT","Fri, 22 Feb 2019 11:15:17 GMT",f69b77bd8ad623825acdbd8a6656b3d356f5393d,dcm2niix,v1.0.20180622 (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0,000000000000CAMH,0.088768,12,125,"['ORIGINAL', 'PRIMARY', 'OTHER']",2D,3,GE,DISCOVERY_MR750,HFS,150,OblAx_T2DEfseXL,2.5,FAST_GEMS_SAT_GEMS_EDR_GEMS_ACC_GEMS_FS,SE,SK,24_LX_MR_Software_release:DV24.0_R02_1607.b,T2w,a2647f6bd93f25888a14b369d50dc6b229692c34875db58200df0666bfca60d0,a953f09a1b6b6725b81956e9ad0b1eb49e3ad40004c04307ef8af6246a054116,0.14.2,17d93fa961353af4bf89a0489586ac73,mriqc,FALSE,T2w,T2w/5c6fd9c5859bfe003d52449f,,,,,,0.000342,CAMH,CMH,1,,,
5c6fd9e0859bfe003781152a,0.982137009,1.015371205,0.616222607,2472.996826,3.058934598,3.491284721,3.858773411,1.826745662,0.302903284,0.080307512,0.616789203,1.087741852,0.313434994,0,0.001259972,10.42344245,41.03154356,6.354368741,256,256,45,7.010929888,2.885681333,6.88702948,10.76447722,91.83862371,30.44444689,54.75149903,41.97142651,0.859399974,0.859400034,2.999990702,5708.457062,15.86592674,23.25502586,13.67012215,644442,0,72.28588638,37.30777359,0.19635514,322.0316162,2188.143555,2224.124512,160642,1647.917725,2656.158826,317.2357483,1.257238742,176.2875977,744.5566406,737.2958984,33481,347.2558899,1241.828125,255.4976807,-0.283629568,97.88328552,1022.232178,1016.453369,343870,876.1641602,1186.534314,94.42649841,0.169053048,0.076166093,0.432344913,0.325184485,"Fri, 22 Feb 2019 11:15:44 GMT","Fri, 22 Feb 2019 11:15:44 GMT",a13a737e2781ae6961e0f0e9dd25debf50874d77,dcm2niix,v1.0.20180622 (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0,000000000000CAMH,0.088768,12,125,"['ORIGINAL', 'PRIMARY', 'OTHER']",2D,3,GE,DISCOVERY_MR750,HFS,150,OblAx_T2DEfseXL,2.5,FAST_GEMS_SAT_GEMS_EDR_GEMS_ACC_GEMS_FS,SE,SK,24_LX_MR_Software_release:DV24.0_R02_1607.b,T2w,be2526456a53aa8b9c71b885323fecb31c44ddb9e2b919e5251f6753e84e758b,0b8efa5a3bf104413a725c6ff0459a6be12b1fd33314cbb138745baf39504ae5,0.14.2,3729b1707bc00f6352c0afc1c0a8ef67,mriqc,FALSE,T2w,T2w/5c6fd9e0859bfe003781152a,,,,,,0.000342,CAMH,CMH,1,,,
5c6fd9f4859bfe003781152c,5.120931756,0.280647349,0.615949272,2466.462402,3.018586458,3.45592284,3.784792091,1.815044444,0.281158191,0.162289246,0.556552563,1.108750939,0.324416864,0,0.000129593,11.81455168,17.60121773,6.990156976,256,256,45,7.661091753,2.545148642,7.381141557,11.93718428,92.58994067,36.78320758,56.77856344,40.96254207,0.859399974,0.859399915,2.999932051,92.70714908,16.1902771,22.19361687,14.25758743,635709,0,68.19090729,26.21035385,0.248090275,297.9436646,2251.746338,2288.159912,147792,1738.464899,2689.203027,298.671814,-1.006685929,440.9252319,987.0460205,909.017334,53951,442.7516327,1521.470337,357.1535645,-0.207367576,87.98100281,1015.721008,1012.300537,318083,882.9164734,1160.358997,84.80215454,0.170429602,0.18028383,0.43987757,0.333382487,"Fri, 22 Feb 2019 11:16:04 GMT","Fri, 22 Feb 2019 11:16:04 GMT",e9112a7738420408cdd0a973c4f669a226abb778,dcm2niix,v1.0.20180622 (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0,000000000000CAMH,0.088768,12,125,"['ORIGINAL', 'PRIMARY', 'OTHER']",2D,3,GE,DISCOVERY_MR750,HFS,150,OblAx_T2DEfseXL,2.5,FAST_GEMS_SAT_GEMS_EDR_GEMS_ACC_GEMS_FS,SE,SK,24_LX_MR_Software_release:DV24.0_R02_1607.b,T2w,be2526456a53aa8b9c71b885323fecb31c44ddb9e2b919e5251f6753e84e758b,a953f09a1b6b6725b81956e9ad0b1eb49e3ad40004c04307ef8af6246a054116,0.14.2,fab583fa7064da80b622763d0d3dd947,mriqc,FALSE,T2w,T2w/5c6fd9f4859bfe003781152c,,,,,,0.000342,CAMH,CMH,1,,,
5c6fd9fb859bfe003d5244a4,0.815330531,1.477794512,0.580816655,1865.150146,2.993911409,3.551768782,3.726821149,1.703144297,0.256823937,0.06392793,0.679248133,1.03838563,0.300221795,9.80E-05,0.001287849,12.8819316,59.02372083,6.585964251,256,256,45,4.255892797,2.901521612,5.664842594,9.837113372,67.30390265,21.208715,40.56781073,33.19081453,0.859399974,0.859399974,2.999980688,959.8323968,20.38698959,25.0926609,16.53435326,643050,0,78.34105225,30.01656914,-0.045902519,564.6608887,2134.848145,2094.409668,117046,1433.062775,2899.354553,492.1178284,2.211238803,191.9471283,655.864624,659.9875488,23028,316.700563,1049.917004,227.4576263,-0.383169865,112.062973,1037.720825,1032.854858,331235,873.4324341,1215.562793,104.9955673,0.192677677,0.054602943,0.450373083,0.327423097,"Fri, 22 Feb 2019 11:16:11 GMT","Fri, 22 Feb 2019 11:16:11 GMT",a33663c2d1274ce93161b3f31e8a1a88ca6d4ba7,dcm2niix,v1.0.20180622 (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0,000000000000CAMH,0.088768,12,125,"['ORIGINAL', 'PRIMARY', 'OTHER']",2D,3,GE,DISCOVERY_MR750,HFS,150,OblAx_T2DEfseXL,2.5,FAST_GEMS_SAT_GEMS_EDR_GEMS_ACC_GEMS_FS,SE,SK,24_LX_MR_Software_release:DV24.0_R02_1607.b,T2w,2507238380d58ab9c5791bca06559c5d5c5ac707cfc39282a641b107168fc805,a953f09a1b6b6725b81956e9ad0b1eb49e3ad40004c04307ef8af6246a054116,0.14.2,f8e908d5b7029b48b22466e718b0a748,mriqc,FALSE,T2w,T2w/5c6fd9fb859bfe003d5244a4,,,,,,0.000342,CAMH,CMH,1,,,
5c6fd9fc859bfe003781152d,3.325362173,0.406105973,0.582019591,1500.299438,3.055861712,3.556004295,3.809809283,1.801771559,0.239308785,0.187472591,0.573218624,1.096725702,0.355430073,0,0.000322911,15.48081291,17.81863885,7.791310494,256,256,45,5.597707926,3.182625357,6.545653445,10.85662705,68.66514442,32.30847731,42.99540193,28.01258406,0.859399974,0.859399974,2.999975204,3149.197823,23.99147606,30.95500565,20.35354424,801223,0,87.59791718,54.20048141,-0.388577903,530.8847656,2474.949463,2514.557617,109726,1727.381744,3090.705017,449.2099609,-0.948411196,424.9363098,1067.37915,1183.155273,53806,426.5272751,1558.313812,371.7510376,-0.243045743,98.20339966,1031.497925,1025.837158,288133,886.0462158,1195.661206,94.48932648,0.206233516,0.225162655,0.47990939,0.311762987,"Fri, 22 Feb 2019 11:16:12 GMT","Fri, 22 Feb 2019 11:16:12 GMT",ed6dca1e822953dfc3e5db7efa9eb390c38a2ecc,dcm2niix,v1.0.20180622 (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0,000000000000CAMH,0.088768,12,125,"['ORIGINAL', 'PRIMARY', 'OTHER']",2D,3,GE,DISCOVERY_MR750,HFS,150,OblAx_T2DEfseXL,2.5,FAST_GEMS_SAT_GEMS_EDR_GEMS_ACC_GEMS_FS,SE,SK,24_LX_MR_Software_release:DV24.0_R02_1607.b,T2w,a3abfca048701edca8a8c7a00c4463ba8d2535114abcd3de9e689eb9519e3920,938db8c9f82c8cb58d3f3ef4fd250036a48d26a712753d2fde5abd03a85cabf4,0.14.2,fb643675906313658c73c3e6ec55a0bd,mriqc,FALSE,T2w,T2w/5c6fd9fc859bfe003781152d,,,,,,0.000342,CAMH,CMH,1,,,
